episode_id,entry_anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,entry_event_family,entry_signal_bar_open_utc,entry_decision_available_utc,entry_execution_bar_open_utc,entry_price,execution_status,research_scope,episode_end_utc
OPT-LONG-4ea24f3e6ab2f2b4,AMC15X-061,O:AMC260306C00001500,CALL,1.5,2026-03-06,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-06T14:45:00+00:00,2026-02-06T15:00:00+00:00,2026-02-06T15:00:00+00:00,0.17,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-27T15:00:00+00:00
OPT-LONG-09d10723474dbeda,AMC15X-061,O:AMC260220P00001500,PUT,1.5,2026-02-20,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-06T14:45:00+00:00,2026-02-06T15:00:00+00:00,2026-02-06T15:00:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-20T23:59:59.999999+00:00
OPT-LONG-c70578d8a4e1e30e,AMC15X-062,O:AMC260220C00001500,CALL,1.5,2026-02-20,14,0.0,HOLDOUT,CONTINUATION,2026-02-06T17:15:00+00:00,2026-02-06T17:30:00+00:00,2026-02-06T17:30:00+00:00,0.09,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-20T23:59:59.999999+00:00
OPT-LONG-8af286abf9f4cb9b,AMC15X-062,O:AMC260306C00001500,CALL,1.5,2026-03-06,30,0.0,HOLDOUT,CONTINUATION,2026-02-06T17:15:00+00:00,2026-02-06T17:30:00+00:00,2026-02-06T17:30:00+00:00,0.19,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-27T17:30:00+00:00
OPT-LONG-535841c015bde089,AMC15X-062,O:AMC260220P00001500,PUT,1.5,2026-02-20,14,0.0,HOLDOUT,CONTINUATION,2026-02-06T17:15:00+00:00,2026-02-06T17:30:00+00:00,2026-02-06T17:30:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-20T23:59:59.999999+00:00
OPT-LONG-f5ed5b368be13ce2,AMC15SUP-041,O:AMC260227C00001500,CALL,1.5,2026-02-27,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-10T16:30:00+00:00,2026-02-10T16:45:00+00:00,2026-02-10T16:45:00+00:00,0.01,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-02-27T23:59:59.999999+00:00
OPT-LONG-5b26c84c48e9d7c9,AMC15SUP-041,O:AMC260313C00001500,CALL,1.5,2026-03-13,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-10T16:30:00+00:00,2026-02-10T16:45:00+00:00,2026-02-10T16:45:00+00:00,0.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-03T16:45:00+00:00
OPT-LONG-79e981f3caa03940,AMC15SUP-042,O:AMC260306C00001500,CALL,1.5,2026-03-06,14,0.0,HOLDOUT,ENTRY_FORMING,2026-02-18T15:00:00+00:00,2026-02-18T15:15:00+00:00,2026-02-18T15:15:00+00:00,0.07,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-06T23:59:59.999999+00:00
OPT-LONG-5e93bb13af03e078,AMC15SUP-042,O:AMC260320C00001500,CALL,1.5,2026-03-20,30,0.0,HOLDOUT,ENTRY_FORMING,2026-02-18T15:00:00+00:00,2026-02-18T15:15:00+00:00,2026-02-18T15:15:00+00:00,0.1,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-11T15:15:00+00:00
OPT-LONG-7b49d2af2d2090f5,AMC15SUP-043,O:AMC260306C00001500,CALL,1.5,2026-03-06,14,0.0,HOLDOUT,CONTINUATION,2026-02-19T14:45:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,0.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-06T23:59:59.999999+00:00
OPT-LONG-af3eedb463a1ed89,AMC15SUP-043,O:AMC260320C00001500,CALL,1.5,2026-03-20,30,0.0,HOLDOUT,CONTINUATION,2026-02-19T14:45:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,0.09,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-12T15:00:00+00:00
OPT-LONG-52f093605caa6053,AMC15X-065,O:AMC260320C00001000,CALL,1.0,2026-03-20,14,0.0,HOLDOUT,ENTRY_FORMING,2026-03-05T14:30:00+00:00,2026-03-05T14:45:00+00:00,2026-03-05T14:45:00+00:00,0.23,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-20T23:59:59.999999+00:00
OPT-LONG-67b792f522d114af,AMC15SUP-044,O:AMC260327C00001000,CALL,1.0,2026-03-27,14,0.0,HOLDOUT,ENTRY_FORMING,2026-03-13T18:30:00+00:00,2026-03-13T18:45:00+00:00,2026-03-13T18:45:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-03-27T23:59:59.999999+00:00
OPT-LONG-7176d7ae5137a1f2,AMC15SUP-045,O:AMC260417C00001000,CALL,1.0,2026-04-17,30,0.0,HOLDOUT,ENTRY_FORMING,2026-03-19T19:00:00+00:00,2026-03-19T19:15:00+00:00,2026-03-19T19:15:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-09T19:15:00+00:00
OPT-LONG-b8f6a517d8268970,AMC15X-067,O:AMC260417C00001000,CALL,1.0,2026-04-17,14,0.0,HOLDOUT,ENTRY_FORMING,2026-03-31T16:45:00+00:00,2026-03-31T17:00:00+00:00,2026-03-31T17:00:00+00:00,0.08,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-17T23:59:59.999999+00:00
OPT-LONG-7ed01519a1eaa850,AMC15X-067,O:AMC260501C00001000,CALL,1.0,2026-05-01,30,0.0,HOLDOUT,ENTRY_FORMING,2026-03-31T16:45:00+00:00,2026-03-31T17:00:00+00:00,2026-03-31T17:00:00+00:00,0.11,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-21T17:00:00+00:00
OPT-LONG-b55db631ac401a90,AMC15SUP-046,O:AMC260501C00001000,CALL,1.0,2026-05-01,30,0.0,HOLDOUT,CONTINUATION,2026-04-02T15:00:00+00:00,2026-04-02T15:15:00+00:00,2026-04-02T15:15:00+00:00,0.11,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-23T15:15:00+00:00
OPT-LONG-7f7146fc75542cb7,AMC15SUP-046,O:AMC260417P00001000,PUT,1.0,2026-04-17,14,0.0,HOLDOUT,CONTINUATION,2026-04-02T15:00:00+00:00,2026-04-02T15:15:00+00:00,2026-04-02T15:15:00+00:00,0.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-17T23:59:59.999999+00:00
OPT-LONG-535e3b7b512a533a,AMC15SUP-047,O:AMC260424C00001500,CALL,1.5,2026-04-24,14,0.0,HOLDOUT,ENTRY_FORMING,2026-04-07T13:30:00+00:00,2026-04-07T13:45:00+00:00,2026-04-07T13:45:00+00:00,0.04,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-24T23:59:59.999999+00:00
OPT-LONG-44366f821d9e6696,AMC15SUP-048,O:AMC260424C00001500,CALL,1.5,2026-04-24,14,0.0,HOLDOUT,ENTRY_FORMING,2026-04-08T19:30:00+00:00,2026-04-08T19:45:00+00:00,2026-04-08T19:45:00+00:00,0.05,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-24T23:59:59.999999+00:00
OPT-LONG-fb4967fee354ab09,AMC15SUP-048,O:AMC260508C00001500,CALL,1.5,2026-05-08,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-08T19:30:00+00:00,2026-04-08T19:45:00+00:00,2026-04-08T19:45:00+00:00,0.09,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-04-29T19:45:00+00:00
OPT-LONG-fb8d37ca43e6d10b,AMC15X-070,O:AMC260501C00001500,CALL,1.5,2026-05-01,14,0.0,HOLDOUT,CONTINUATION,2026-04-15T15:30:00+00:00,2026-04-15T15:45:00+00:00,2026-04-15T15:45:00+00:00,0.16,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-01T23:59:59.999999+00:00
OPT-LONG-78d5cb4568be9230,AMC15X-070,O:AMC260515C00001500,CALL,1.5,2026-05-15,30,0.0,HOLDOUT,CONTINUATION,2026-04-15T15:30:00+00:00,2026-04-15T15:45:00+00:00,2026-04-15T15:45:00+00:00,0.22,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T15:45:00+00:00
OPT-LONG-e2a5b97ddc497d16,AMC15X-070,O:AMC260501P00001500,PUT,1.5,2026-05-01,14,0.0,HOLDOUT,CONTINUATION,2026-04-15T15:30:00+00:00,2026-04-15T15:45:00+00:00,2026-04-15T15:45:00+00:00,0.08,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-01T23:59:59.999999+00:00
OPT-LONG-66c00c7f2e320eb4,AMC15X-070,O:AMC260515P00001500,PUT,1.5,2026-05-15,30,0.0,HOLDOUT,CONTINUATION,2026-04-15T15:30:00+00:00,2026-04-15T15:45:00+00:00,2026-04-15T15:45:00+00:00,0.14,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T15:45:00+00:00
OPT-LONG-b89d8a876f04852d,AMC15SUP-049,O:AMC260501C00001500,CALL,1.5,2026-05-01,14,0.0,HOLDOUT,CONTINUATION,2026-04-15T19:15:00+00:00,2026-04-15T19:30:00+00:00,2026-04-15T19:30:00+00:00,0.19,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-01T23:59:59.999999+00:00
OPT-LONG-28a89177d5493be7,AMC15SUP-049,O:AMC260515C00001500,CALL,1.5,2026-05-15,30,0.0,HOLDOUT,CONTINUATION,2026-04-15T19:15:00+00:00,2026-04-15T19:30:00+00:00,2026-04-15T19:30:00+00:00,0.23,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T19:30:00+00:00
OPT-LONG-5eaa6279462b1e44,AMC15SUP-049,O:AMC260515P00001500,PUT,1.5,2026-05-15,30,0.0,HOLDOUT,CONTINUATION,2026-04-15T19:15:00+00:00,2026-04-15T19:30:00+00:00,2026-04-15T19:30:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-06T19:30:00+00:00
OPT-LONG-8b834034cf747e23,AMC15SUP-050,O:AMC260501C00002000,CALL,2.0,2026-05-01,14,0.0,HOLDOUT,ENTRY_FORMING,2026-04-20T19:30:00+00:00,2026-04-20T19:45:00+00:00,2026-04-20T19:45:00+00:00,0.14,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-01T23:59:59.999999+00:00
OPT-LONG-af68fa30ac614d4e,AMC15SUP-050,O:AMC260522C00002000,CALL,2.0,2026-05-22,30,0.0,HOLDOUT,ENTRY_FORMING,2026-04-20T19:30:00+00:00,2026-04-20T19:45:00+00:00,2026-04-20T19:45:00+00:00,0.24,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-11T19:45:00+00:00
OPT-LONG-0d5bc0a40dd9a323,AMC15SUP-051,O:AMC260508C00002000,CALL,2.0,2026-05-08,14,0.0,HOLDOUT,CONTINUATION,2026-04-21T19:15:00+00:00,2026-04-21T19:30:00+00:00,2026-04-21T19:30:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-08T23:59:59.999999+00:00
OPT-LONG-667cbcac59aa7fbb,AMC15SUP-051,O:AMC260522C00002000,CALL,2.0,2026-05-22,30,0.0,HOLDOUT,CONTINUATION,2026-04-21T19:15:00+00:00,2026-04-21T19:30:00+00:00,2026-04-21T19:30:00+00:00,0.16,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-12T19:30:00+00:00
OPT-LONG-188ca4c10c2123ae,AMC15X-073,O:AMC260515C00001500,CALL,1.5,2026-05-15,14,0.0,HOLDOUT,CONTINUATION,2026-04-29T17:45:00+00:00,2026-04-29T18:00:00+00:00,2026-04-29T18:00:00+00:00,0.17,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-15T23:59:59.999999+00:00
OPT-LONG-4bfe09ef66af5f56,AMC15X-073,O:AMC260529P00001500,PUT,1.5,2026-05-29,30,0.0,HOLDOUT,CONTINUATION,2026-04-29T17:45:00+00:00,2026-04-29T18:00:00+00:00,2026-04-29T18:00:00+00:00,0.14,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-20T18:00:00+00:00
OPT-LONG-704257cba59f3f2e,AMC15X-075,O:AMC260529C00001500,CALL,1.5,2026-05-29,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-14T16:00:00+00:00,2026-05-14T16:15:00+00:00,2026-05-14T16:15:00+00:00,0.06,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-29T23:59:59.999999+00:00
OPT-LONG-dc3e0efc05877bde,AMC15SUP-054,O:AMC260529C00001500,CALL,1.5,2026-05-29,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-18T19:00:00+00:00,2026-05-18T19:15:00+00:00,2026-05-18T19:15:00+00:00,0.04,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-29T23:59:59.999999+00:00
OPT-LONG-c2e037273788ebfa,AMC15SUP-054,O:AMC260618C00001500,CALL,1.5,2026-06-18,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-18T19:00:00+00:00,2026-05-18T19:15:00+00:00,2026-05-18T19:15:00+00:00,0.09,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-08T19:15:00+00:00
OPT-LONG-6e7026c606646cb5,AMC15SUP-054,O:AMC260529P00001500,PUT,1.5,2026-05-29,14,0.0,HOLDOUT,ENTRY_FORMING,2026-05-18T19:00:00+00:00,2026-05-18T19:15:00+00:00,2026-05-18T19:15:00+00:00,0.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-05-29T23:59:59.999999+00:00
OPT-LONG-2921d5e2c5bea78d,AMC15SUP-055,O:AMC260618C00001500,CALL,1.5,2026-06-18,30,0.0,HOLDOUT,CONTINUATION,2026-05-19T14:45:00+00:00,2026-05-19T15:00:00+00:00,2026-05-19T15:00:00+00:00,0.12,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-09T15:00:00+00:00
OPT-LONG-ce48ff7515fe3472,AMC15SUP-055,O:AMC260618P00001500,PUT,1.5,2026-06-18,30,0.0,HOLDOUT,CONTINUATION,2026-05-19T14:45:00+00:00,2026-05-19T15:00:00+00:00,2026-05-19T15:00:00+00:00,0.19,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-09T15:00:00+00:00
OPT-LONG-aa79fc96f051363a,AMC15SUP-056,O:AMC260618C00001500,CALL,1.5,2026-06-18,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T19:30:00+00:00,2026-05-20T19:45:00+00:00,2026-05-20T19:45:00+00:00,0.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-10T19:45:00+00:00
OPT-LONG-d951997558f5eee0,AMC15SUP-056,O:AMC260618P00001500,PUT,1.5,2026-06-18,30,0.0,HOLDOUT,ENTRY_FORMING,2026-05-20T19:30:00+00:00,2026-05-20T19:45:00+00:00,2026-05-20T19:45:00+00:00,0.13,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-10T19:45:00+00:00
OPT-LONG-9deb735dc26385c5,AMC15SUP-059,O:AMC260618C00002000,CALL,2.0,2026-06-18,14,0.0,HOLDOUT,CONTINUATION,2026-06-02T19:00:00+00:00,2026-06-02T19:15:00+00:00,2026-06-02T19:15:00+00:00,0.22,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-18T23:59:59.999999+00:00
OPT-LONG-3f10690f23ea7e2a,AMC15SUP-059,O:AMC260618P00002000,PUT,2.0,2026-06-18,14,0.0,HOLDOUT,CONTINUATION,2026-06-02T19:00:00+00:00,2026-06-02T19:15:00+00:00,2026-06-02T19:15:00+00:00,0.18,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-06-18T23:59:59.999999+00:00
OPT-LONG-866dccab02593643,AMC15SUP-062,O:AMC260717C00002500,CALL,2.5,2026-07-17,30,0.0,HOLDOUT,CONTINUATION,2026-06-16T13:45:00+00:00,2026-06-16T14:00:00+00:00,2026-06-16T14:00:00+00:00,0.26,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-07T14:00:00+00:00
OPT-LONG-49c0b5c7d2750e1d,AMC15SUP-062,O:AMC260717P00002500,PUT,2.5,2026-07-17,30,0.0,HOLDOUT,CONTINUATION,2026-06-16T13:45:00+00:00,2026-06-16T14:00:00+00:00,2026-06-16T14:00:00+00:00,0.4,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-07T14:00:00+00:00
OPT-LONG-0716cde1ad416301,AMC15X-081,O:AMC260717C00002500,CALL,2.5,2026-07-17,30,0.0,HOLDOUT,CONTINUATION,2026-06-16T18:00:00+00:00,2026-06-16T18:15:00+00:00,2026-06-16T18:15:00+00:00,0.3,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-07T18:15:00+00:00
OPT-LONG-134fde363944e44e,AMC15X-081,O:AMC260717P00002500,PUT,2.5,2026-07-17,30,0.0,HOLDOUT,CONTINUATION,2026-06-16T18:00:00+00:00,2026-06-16T18:15:00+00:00,2026-06-16T18:15:00+00:00,0.33,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-07-07T18:15:00+00:00
OPT-LONG-a32ebd2c53067b5e,AMC15SUP-066,O:AMC260821C00002500,CALL,2.5,2026-08-21,30,0.0,HOLDOUT,CONTINUATION,2026-07-20T13:30:00+00:00,2026-07-20T13:45:00+00:00,2026-07-20T13:45:00+00:00,0.25,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-10T13:45:00+00:00
OPT-LONG-befdbbcffa9df7e6,AMC15SUP-066,O:AMC260821P00002500,PUT,2.5,2026-08-21,30,0.0,HOLDOUT,CONTINUATION,2026-07-20T13:30:00+00:00,2026-07-20T13:45:00+00:00,2026-07-20T13:45:00+00:00,0.42,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-10T13:45:00+00:00
OPT-LONG-279e1c6648e75147,AMC15SUP-067,O:AMC260821C00002500,CALL,2.5,2026-08-21,30,0.0,HOLDOUT,ENTRY_FORMING,2026-07-22T18:30:00+00:00,2026-07-22T18:45:00+00:00,2026-07-22T18:45:00+00:00,0.22,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-12T18:45:00+00:00
OPT-LONG-279a9539f2cf27a4,AMC15SUP-067,O:AMC260821P00002500,PUT,2.5,2026-08-21,30,0.0,HOLDOUT,ENTRY_FORMING,2026-07-22T18:30:00+00:00,2026-07-22T18:45:00+00:00,2026-07-22T18:45:00+00:00,0.42,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-12T18:45:00+00:00
OPT-LONG-a8cba51d1e589718,AMC15SUP-068,O:AMC260821C00002500,CALL,2.5,2026-08-21,30,0.0,HOLDOUT,CONTINUATION,2026-07-24T17:45:00+00:00,2026-07-24T18:00:00+00:00,2026-07-24T18:00:00+00:00,0.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-14T18:00:00+00:00
OPT-LONG-a8dd3919d48dd4bc,AMC15SUP-068,O:AMC260821P00002500,PUT,2.5,2026-08-21,30,0.0,HOLDOUT,CONTINUATION,2026-07-24T17:45:00+00:00,2026-07-24T18:00:00+00:00,2026-07-24T18:00:00+00:00,0.39,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-14T18:00:00+00:00
OPT-LONG-86a64dafd504c277,AMC15X-091,O:AMC260828C00002500,CALL,2.5,2026-08-28,14,0.0,HOLDOUT,CONTINUATION,2026-08-11T13:45:00+00:00,2026-08-11T14:00:00+00:00,2026-08-11T14:00:00+00:00,0.2,EXACT_NEXT_BAR_OPEN,SIMULATED_LONG_PREMIUM_NO_COST_MODEL,2026-08-28T23:59:59.999999+00:00
